ID,Name,SMILES,LogS,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,IsAmide
A-2606,N-(2-ethoxyphenyl)-N'-[4-(10-methylundecyl)phenyl]ethanediamide,CCOc1ccccc1NC(=O)C(=O)Nc2ccc(CCCCCCCCCC(C)C)cc2,-6.0994494699,452.639,6.9818,136.790399999999,33,3,2,5,14,180,2,0,0,2,67.4299999999999,True
A-2620,"N-{2-[(2-cyano-4,6-dinitrophenyl)diazenyl]-5-(diethylamino)phenyl}acetamide",CCN(CC)c1ccc(N=Nc2c(cc(cc2[N+]([O-])=O)[N+]([O-])=O)C#N)c(NC(C)=O)c1,-6.3277725944,425.405,4.59468,112.9485,31,9,1,12,8,160,2,0,0,2,167.13,True
A-2635,12-hydroxy-N-[2-(12-hydroxyoctadecanamido)ethyl]octadecanamide,CCCCCCC(O)CCCCCCCCCCC(=O)NCCNC(=O)CCCCCCCCCCC(O)CCCCCC,-6.7352071916,625.036,9.68339999999999,187.890999999999,44,4,4,6,35,262,0,0,0,0,98.66,True
A-2637,(13Z)-docos-13-enamide,CCCCCCCC\C=C/CCCCCCCCCCCC(N)=O,-6.5283921465,337.592,7.0696,107.1144,24,1,1,2,19,142,0,0,0,0,43.09,True
A-2657,"N-[2-(2-heptadecyl-4,5-dihydro-1H-imidazol-1-yl)ethyl]octadecanamide; N-{2-[(2-octadecanamidoethyl)amino]ethyl}octadecanamide; bis(acetic acid)",CCCCCCCCCCCCCCCCCC(=O)NCCNCCNC(=O)CCCCCCCCCCCCCCCCC.CCCCCCCCCCCCCCCCCC(=O)NCCN1CCN=C1CCCCCCCCCCCCCCCCC.CC(O)=O.CC(O)=O,-7.1380824945,1374.30299999999,23.8529,420.577400000001,97,8,6,13,73,576,0,0,1,1,189.529999999999,True
A-2658,N-[3-(dimethylamino)propyl]docosanamide,CCCCCCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C,-6.6281415672,424.758,7.8762,134.1947,30,2,1,3,24,180,0,0,0,0,32.34,True
A-2681,2-{[2-(acetyloxy)ethyl]({4-[(E)-2-(2-chloro-4-nitrophenyl)diazen-1-yl]-3-acetamidophenyl})amino}ethyl acetate,CC(=O)Nc1cc(ccc1N=Nc2ccc(cc2Cl)[N+]([O-])=O)N(CCOC(C)=O)CCOC(C)=O,-6.96371486659999,505.915,4.5546,128.5071,35,10,1,13,11,186,2,0,0,2,152.799999999999,True
A-2699,2-bromo-N-[4-chloro-2-(2-chlorobenzoyl)phenyl]acetamide,Clc1ccc(NC(=O)CBr)c(c1)C(=O)c2ccccc2Cl,-6.8888082879,387.06,4.5578,88.7602,21,2,1,6,4,108,2,0,0,2,46.17,True
A-2704,"3-(3,5-di-tert-butyl-4-hydroxyphenyl)-N'-[3-(3,5-di-tert-butyl-4-hydroxyphenyl)propanoyl]propanehydrazide",CC(C)(C)c1cc(CCC(=O)NNC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,-7.04359803,552.8,7.0006,163.940999999999,40,4,4,6,6,222,2,0,0,2,98.66,True
A-2722,docosanamide,CCCCCCCCCCCCCCCCCCCCCC(N)=O,-6.8320079078,339.608,7.2936,107.2084,24,1,1,2,20,144,0,0,0,0,43.09,True
A-2738,"4-[(E)-2-(5-cyano-2-hydroxy-1,4-dimethyl-6-oxo-1,6-dihydropyridin-3-yl)diazen-1-yl]-N-(2-ethylhexyl)benzamide",CCCCC(CC)CNC(=O)c1ccc(N\N=C2\C(=C(C#N)C(=O)N(C)C2=O)C)cc1,-7.0248108563,423.517,3.23938,119.2289,31,6,2,8,9,164,1,0,1,2,114.66,True
A-2739,"5-[(E)-2-(3,4-dichlorophenyl)diazen-1-yl]-6-hydroxy-1,4-dimethyl-2-oxo-1,2-dihydropyridine-3-carbonitrile",CN1C(=O)C(=N/Nc2ccc(Cl)c(Cl)c2)/C(=C(C#N)C1=O)C,-6.9257837823,337.166,2.59998,83.6097,22,5,1,8,2,112,1,0,1,2,85.56,True
A-2757,Pigment red 149,Cc1cc(C)cc(c1)N2C(=O)c3ccc4c5ccc6C(=O)N(c7cc(C)cc(C)c7)C(=O)c8ccc(c9ccc(C2=O)c3c49)c5c68,-7.4761487948,598.658,7.17508,187.717999999999,46,6,0,6,2,220,9,0,0,9,78.14,True
A-2767,(13Z)-N-octadecyldocos-13-enamide,CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC\C=C/CCCCCCCC,-7.77090942299999,590.078,13.9619999999999,190.475699999999,42,1,1,2,36,250,0,0,0,0,29.1,True
A-2769,(Z)-N-octadec-9-enylhexadecan-1-amide,CCCCCCCCCCCCCCCC(=O)NCCCCCCCC\C=C/CCCCCCCC,-7.7040784145,505.916,11.6213999999999,162.773699999999,36,1,1,2,30,214,0,0,0,0,29.1,True
A-2771,"1H-Pyrazole-3-carboxylic acid, 4,5-dihydro-5-oxo-1-(4-sulfophenyl)-4-[(4-sulfophenyl)azo]-, reaction products with guanidine hydrochloride N,N'-bis(mixed Ph, tolyl and xylyl) derivs.",[H+].[Cl-].NC(N)=N.OC(=O)C1=NN(c2ccc(cc2)[S](O)(=O)=O)C(=O)C1N=Nc3ccc(cc3)[S](O)(=O)=O,-7.75124676169999,563.958,-2.92522999999999,120.5875,36,10,6,19,6,194,2,0,1,3,279.32,True
A-2772,"3-(3,5-di-tert-butyl-4-hydroxyphenyl)-N-octadecylpropanamide",CCCCCCCCCCCCCCCCCCNC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-7.724189002,529.894,10.2974999999999,166.383499999999,38,2,2,3,20,220,1,0,0,1,49.33,True
A-2773,"3-(3,5-di-tert-butyl-4-hydroxyphenyl)-N-{6-[3-(3,5-di-tert-butyl-4-hydroxyphenyl)propanamido]hexyl}propanamide",CC(C)(C)c1cc(CCC(=O)NCCCCCCNC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,-7.8041135239,636.962,8.646,192.142999999999,46,4,4,6,13,258,2,0,0,2,98.66,True
A-2777,Pigment red 178,O=C1N(c2ccc(cc2)N=Nc3ccccc3)C(=O)c4ccc5c6ccc7C(=O)N(c8ccc(cc8)N=Nc9ccccc9)C(=O)c%10ccc(c%11ccc1c4c5%11)c6c7%10,-7.8755092242,750.774,10.7721999999999,230.005999999999,58,10,0,10,6,272,11,0,0,11,127.579999999999,True
A-2778,"N-(10-benzamido-6,13-diacetamido-2,9-diethoxy-5,12-dioxa-7,14-diazapentacen-3-yl)benzamide",CCOc1cc2N=C3C(=C4Oc5cc(NC(=O)c6ccccc6)c(OCC)cc5N=C4C(=C3Oc2cc1NC(=O)c7ccccc7)NC(C)=O)NC(C)=O,-7.86138265009999,726.746,7.0194,200.841799999999,54,10,4,14,10,272,5,0,2,7,178.04,True
A-2779,N-octadecyloctadecanamide,CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC,-7.729153446,535.986,12.6255999999999,172.101699999999,38,1,1,2,33,228,0,0,0,0,29.1,True
A-2798,2-[(E)-2-(2-methoxy-4-{3-methoxy-4-[(E)-2-[2-oxo-1-(phenylcarbamoyl)propyl]diazen-1-yl]phenyl}phenyl)diazen-1-yl]-3-oxo-N-phenylbutanamide,COc1cc(ccc1N=NC(C(C)=O)C(=O)Nc2ccccc2)c3ccc(N=NC(C(C)=O)C(=O)Nc4ccccc4)c(OC)c3,-8.6167666964,620.666,6.7308,173.095399999999,46,10,2,12,13,234,4,0,0,4,160.239999999999,True
A-2805,"2,2-dichloro-1-(3-methyl-2,3-dihydro-1,4-benzoxazin-4-yl)ethanone",CC1COc2ccccc2N1C(=O)C(Cl)Cl,-3.8353901487,260.12,2.6042,64.379,16,2,0,5,1,86,1,0,1,2,29.54,True
A-2816,disodium 2-[4-[[1-[[(2-methoxy-5-methyl-4-sulphonatophenyl)amino]carbonyl]-2-oxopropyl]azo]phenyl]-6-methylbenzothiazole-7-sulphonate,[Na+].[Na+].COc1cc(c(C)cc1NC(=O)C(N=Nc2ccc(cc2)c3sc4c(ccc(C)c4[S]([O-])(=O)=O)n3)C(C)=O)[S]([O-])(=O)=O,-0.9163461364,676.662,-1.91505999999999,151.065099999999,44,13,1,18,9,220,4,0,0,4,207.409999999999,True
A-2845,"disodium 5-benzamido-4-hydroxy-3-[(E)-2-[2-(2-methylphenoxy)phenyl]diazen-1-yl]naphthalene-2,7-disulfonate",[Na+].[Na+].Cc1ccccc1Oc2ccccc2N\N=C/3C(=O)c4c(NC(=O)c5ccccc5)cc(cc4C=C3[S]([O-])(=O)=O)[S]([O-])(=O)=O,-2.0506714672,677.624,-1.49777999999999,159.557799999999,46,11,2,16,8,224,4,0,1,5,194.189999999999,True
A-2872,1-benzyl-3-carbamoylpyridin-1-ium chloride,[Cl-].NC(=O)c1ccc[n+](Cc2ccccc2)c1,0.2936103731,248.713,-1.87469999999999,60.6989,17,1,1,4,3,88,2,0,0,2,46.97,True
A-2885,"(2,5-dioxoimidazolidin-4-yl)urea",NC(=O)NC1NC(=O)NC1=O,-1.50878248569999,158.117,-2.1798,33.1814999999999,11,3,4,7,1,60,0,1,1,1,113.32,True
A-2887,disodium 7-benzamido-4-hydroxy-3-[(E)-2-{4-[(E)-2-(4-sulfonatophenyl)diazen-1-yl]phenyl}diazen-1-yl]naphthalene-2-sulfonate,[Na+].[Na+].[O-][S](=O)(=O)c1ccc(cc1)N=Nc2ccc(N\N=C\3C(=O)c4ccc(NC(=O)c5ccccc5)cc4C=C3[S]([O-])(=O)=O)cc2,-2.15667644759999,675.612,-1.18309999999999,158.922799999999,46,12,2,17,8,222,4,0,1,5,209.679999999999,True
A-2893,N-phenyl-N-(piperidin-4-yl)propanamide,CCC(=O)N(C1CC[NH2+]CC1)c2ccccc2,-0.8352255084,233.334999999999,1.1554,68.9004,17,1,1,3,3,92,1,1,1,2,36.92,True
A-2904,2-[(carbamoylmethyl)(carboxymethyl)amino]acetic acid,NC(=O)C[NH+](CC([O-])=O)CC([O-])=O,-1.7635818574,189.146999999999,-6.14359999999999,34.7721,13,5,2,7,6,74,0,0,0,0,127.789999999999,True
A-2935,"sodium 4-chloro-3-{4-[(E)-2-[5-chloro-2-(2-chlorophenoxy)phenyl]diazen-1-yl]-3-methyl-5-oxo-4,5-dihydro-1H-pyrazol-1-yl}benzene-1-sulfonate",[Na+].CC1=NN(C(=O)C1N=Nc2cc(Cl)ccc2Oc3ccccc3Cl)c4cc(ccc4Cl)[S]([O-])(=O)=O,-2.3162215849,575.793,3.2222,131.292199999999,36,8,0,14,6,180,3,0,1,4,123.82,True
A-2944,"sodium 2,5-dichloro-4-[4-[[2-[(ethylphenylamino)sulphonyl]phenyl]azo]-4,5-dihydro-3-methyl-5-oxo-1H-pyrazol-1-yl]benzenesulphonate",[Na+].CC1=NN(C(=O)C1N=Nc2cccc(c2)[S](=O)(=O)NCCc3ccccc3)c4cc(Cl)c(cc4Cl)[S]([O-])(=O)=O,-2.4299809947,632.483,1.2975,145.100699999999,40,9,1,16,9,204,3,0,1,4,160.76,True
A-2947,"octahydrocyclopenta[c]pyrrole-1,3-dione",O=C1NC(=O)C2CCCC12,0.1553573817,139.154,0.0590999999999994,33.9806999999999,10,2,1,3,0,54,0,2,2,2,46.17,True
A-2961,"trisodium 5-oxo-1-(4-sulfonatophenyl)-4-[(E)-2-(4-sulfonatophenyl)diazen-1-yl]-4,5-dihydro-1H-pyrazole-3-carboxylate",[Na+].[Na+].[Na+].[O-]C(=O)C1=NN(c2ccc(cc2)[S]([O-])(=O)=O)C(=O)C1N=Nc3ccc(cc3)[S]([O-])(=O)=O,-0.5049964012,534.371,-9.88820000000001,97.0424,34,12,0,18,6,162,2,0,1,3,211.919999999999,True
A-2980,"disodium 5-acetamido-4-hydroxy-3-[(E)-2-phenyldiazen-1-yl]naphthalene-2,7-disulfonate",[Na+].[Na+].CC(=O)Nc1cc(cc2C=C(\C(=N/Nc3ccccc3)C(=O)c12)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.5866084475,509.429,-4.89239999999999,108.2133,33,10,2,15,5,162,2,0,1,3,184.959999999999,True
A-2983,disodium 6-acetamido-4-hydroxy-3-[(4-{[2-(sulfonatooxy)ethyl]sulfonyl}phenyl)diazenyl]naphthalene-2-sulfonate,[Na+].[Na+].CC(=O)Nc1ccc2C=C(\C(=N/Nc3ccc(cc3)[S](=O)(=O)CCO[S]([O-])(=O)=O)C(=O)c2c1)[S]([O-])(=O)=O,-0.6794075026,617.547,-5.54599999999999,127.9521,39,13,2,19,9,198,2,0,1,3,228.329999999999,True
A-3060,sodium (2S)-1-hexadecanoyl-5-oxopyrrolidine-2-carboxylate,[Na+].CCCCCCCCCCCCCCCC(=O)N1[C@@H](CCC1=O)C([O-])=O,-4.02231911779999,389.512,0.7392,100.194,27,4,0,6,15,150,0,1,1,1,77.5099999999999,True
A-3074,"3-[2-(hexadecyloxy)phenyl]-3-oxo-N-(4-phenyl-1,3-thiazol-2-yl)propanamide",CCCCCCCCCCCCCCCCOc1ccccc1C(=O)CC(=O)Nc2scc(n2)c3ccccc3,-4.8472795348,562.82,9.88169999999999,167.376199999999,40,5,1,6,21,216,3,0,0,3,68.29,True
A-3102,"bis(5-oxo-L-prolinato-N1,O2)zinc",[Zn++].[O-]C(=O)C1CCC(=O)N1.[O-]C(=O)C2CCC(=O)N2,-0.5341935881,321.604,-3.97269999999999,52.3434,19,6,2,9,2,100,0,2,2,2,138.459999999999,True
A-3125,disodium 6-amino-5-[(E)-2-[4-(2-bromoprop-2-enamido)-2-(4-methyl-3-sulfonatobenzenesulfonyl)phenyl]diazen-1-yl]naphthalene-2-sulfonate,[Na+].[Na+].Cc1ccc(cc1[S]([O-])(=O)=O)[S](=O)(=O)c2cc(NC(=O)C(Br)=C)ccc2N=Nc3c(N)ccc4cc(ccc34)[S]([O-])(=O)=O,-1.8948362305,753.541999999999,-1.35807999999999,158.232299999999,45,12,2,19,8,224,4,0,0,4,228.38,True
A-3140,"disodium 2-[(5-carbamoyl-1-ethyl-2-hydroxy-4-methyl-6-oxo-1,6-dihydropyridin-3-yl)diazenyl]-4-({4-[(2-chloro-5-sulfonatophenyl)amino]-6-fluoro-1,3,5-triazin-2-yl}amino)benzenesulfonate",[Na+].[Na+].CCN1C(=O)C(=N/Nc2cc(Nc3nc(F)nc(Nc4cc(ccc4Cl)[S]([O-])(=O)=O)n3)ccc2[S]([O-])(=O)=O)\C(=C(C(N)=O)C1=O)C,-0.9210343837,742.035,-5.07409999999999,155.516899999999,48,16,4,24,10,242,3,0,1,4,281.99,True
A-3169,azepan-2-one,O=C1CCCCCN1,0.8601209136,113.16,0.6766,31.4776999999999,8,1,1,2,0,46,0,1,1,1,29.1,True
A-3175,dimethyl {3-[(hydroxymethyl)amino]-3-oxopropyl}phosphonate,CO[P](=O)(CCC(=O)NCO)OC,1.5784906741,211.154,-0.0716,46.337,13,5,2,7,6,78,0,0,0,0,84.86,True
A-3181,3-oxo-N-phenylbutanamide,CC(=O)CC(=O)Nc1ccccc1,-1.29908106349999,177.203,1.60419999999999,50.3697,13,2,1,3,3,68,1,0,0,1,46.17,True
A-3205,4-aminobenzamide,NC(=O)c1ccc(N)cc1,-1.2255453859,136.154,0.3677,39.3723,10,2,2,3,1,52,1,0,0,1,69.11,True
A-3215,potassium 4-(acetoacetylamino)benzenesulfonate,[K+].CC(=O)CC(=O)Nc1ccc(cc1)[S]([O-])(=O)=O,0.4217473345,295.357,-2.48769999999999,58.3329,18,5,1,8,4,92,1,0,0,1,103.37,True
A-3247,sodium 4-{5-hydroxy-3-methyl-4-[(E)-2-[4-methyl-3-(phenylsulfamoyl)phenyl]diazen-1-yl]-1H-pyrazol-1-yl}benzene-1-sulfonate,[Na+].CC1=NN(C(=O)C1N=Nc2ccc(C)c(c2)[S](=O)(=O)Nc3ccccc3)c4ccc(cc4)[S]([O-])(=O)=O,-0.8725523685,549.566,0.57892,131.733699999999,37,9,1,14,7,186,3,0,1,4,160.76,True
A-3263,L-prolinamide,NC(=O)[C@@H]1CCC[NH2+]1,0.7853597575,115.156,-1.80249999999999,29.0087999999999,8,1,2,3,1,46,0,1,1,1,59.7,True
A-3291,disodium 5-({4-[(2-bromoacryloyl)amino]-2-sulfonatophenyl}diazenyl)-4-hydroxy-6-(methylamino)naphthalene-2-sulfonate,[Na+].[Na+].CN=C1C=CC2=CC(=CC(=O)C2=C1NNc3ccc(NC(=O)C(Br)=C)cc3[S]([O-])(=O)=O)[S]([O-])(=O)=O,-1.9476532093,629.378,-4.80479999999999,128.255499999999,37,11,3,17,7,184,1,0,2,3,196.989999999999,True
A-3342,"sodium (Z)-N-({3-[(4-amino-9,10-dioxo-3-sulfo-9,10-dihydroanthracen-1-yl)amino]-5-{[(Z)-(2-chloro-1-hydroxyethylidene)amino]methyl}-2,4,6-trimethylphenyl}methyl)-2-chloroethenecarboximidate",[Na+].Cc1c(CNC(=O)CCl)c(C)c(Nc2cc(c(N)c3C(=O)c4ccccc4C(=O)c23)[S]([O-])(=O)=O)c(C)c1CNC(=O)CCl,-1.0175519333,669.519,0.331160000000003,161.193699999999,44,9,4,15,9,226,3,0,1,4,187.589999999999,True
A-3369,sodium (2S)-5-oxopyrrolidine-2-carboxylate,[Na+].[O-]C(=O)[C@@H]1CCC(=O)N1,0.6082046329,151.097,-4.98109999999999,26.1716999999999,10,3,1,5,1,50,0,1,1,1,69.2299999999999,True
A-3385,"N,2,3-trimethyl-2-(propan-2-yl)butanamide",CNC(=O)C(C)(C(C)C)C(C)C,-1.3948677058,171.283999999999,2.0507,51.8497,12,1,1,2,3,72,0,0,0,0,29.1,True
A-3391,(2S)-5-amino-2-[(2-aminoacetyl)amino]-5-oxopentanoic acid,NC(=O)CC[C@H](NC(=O)C[NH3+])C([O-])=O,-0.194310278,203.197999999999,-4.27149999999999,43.1212,14,4,3,7,6,80,0,0,0,0,139.96,True
A-3430,potassium (2S)-4-carboxy-2-tetradecanamidobutanoate,[K+].CCCCCCCCCCCCCC(=O)N[C@@H](CCC(O)=O)C([O-])=O,-0.830822576899999,395.581,-0.208999999999996,94.8855,26,4,2,7,17,146,0,0,0,0,106.53,True
A-3441,"disodium 1-amino-4-[[4-[(2-bromo-1-oxoallyl)amino]-2-sulphonatophenyl]amino]-9,10-dihydro-9,10-dioxoanthracene-2-sulphonate",[Na+].[Na+].Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc4ccc(NC(=O)C(Br)=C)cc4[S]([O-])(=O)=O)cc1[S]([O-])(=O)=O,-1.0618038915,666.395,-3.54889999999999,136.509199999999,40,11,3,17,6,196,3,0,1,4,215.689999999999,True
A-3442,"disodium 4,4'-bis[[4-anilino-6-[(2-carbamoylethyl)(2-hydroxyethyl)amino]-1,3,5,-triazin-2-yl]amino]stilbene-2,2'-disulphonate",[Na+].[Na+].NC(=O)CCN(CCO)c1nc(Nc2ccccc2)nc(Nc3ccc(\C=C\c4ccc(Nc5nc(Nc6ccccc6)nc(n5)N(CCO)CCC(N)=O)cc4[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O)n1,-1.2475609958,1015.01599999999,-3.63419999999999,249.627599999999,70,22,8,28,24,356,6,0,0,6,372.979999999999,True
A-3445,"2,4-dihydroxy-N-(3-hydroxypropyl)-3,3-dimethylbutanamide",CC(C)(CO)C(O)C(=O)NCCCO,0.437676454099999,205.253999999999,-1.13559999999999,51.5861,14,4,4,5,6,84,0,0,0,0,89.79,True
A-3482,"4-[4-[[2,5-dimethoxy-4-[[2-(sulphooxy)ethyl]sulphonyl]phenyl]azo]-4,5-dihydro-3-methyl-5-oxo-1H-pyrazol-1-yl]benzenesulphonic acid, sodium salt",[Na+].[Na+].COc1cc(c(OC)cc1N=NC2C(=NN(C2=O)c3ccc(cc3)[S]([O-])(=O)=O)C)[S](=O)(=O)CCO[S]([O-])(=O)=O,-0.0898430335,650.577,-5.25859999999999,130.552199999999,41,15,0,21,11,212,2,0,1,3,233.619999999999,True
A-3501,"(3S,4aS,8aR)-N-tert-butyl-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-2-ium-3-carboxamide",CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@H]2C[NH2+]1,-2.1616093611,239.382999999999,1.0432,68.5411,17,1,2,3,1,98,0,2,2,2,45.71,True
A-3506,5-oxo-DL-proline,OC(=O)C1CCC(=O)N1,-0.4042589172,129.115,-0.6504,28.8004999999999,9,2,2,4,1,50,0,1,1,1,66.3999999999999,True
A-3517,"trisodium 4-amino-5-hydroxy-3-[(E)-2-{4-[(E)-2-[2-oxo-1-(phenylcarbamoyl)propyl]diazen-1-yl]phenyl}diazen-1-yl]-6-[(E)-2-(4-sulfonatonaphthalen-1-yl)diazen-1-yl]naphthalene-2,7-disulfonate",[Na+].[Na+].[Na+].CC(=O)C(N=Nc1ccc(cc1)N=Nc2c(N)c3c(cc2[S]([O-])(=O)=O)C=C(\C(=N/Nc4ccc(c5ccccc45)[S]([O-])(=O)=O)C3=O)[S]([O-])(=O)=O)C(=O)Nc6ccccc6,-2.2180283184,926.811,-4.11189999999999,208.465899999999,62,19,3,26,12,302,5,0,1,6,334.689999999999,True
A-3534,Diazobarbituric acid,[N-]=[N+]=C1C(=O)NC(=O)NC1=O,-1.4717570191,154.084999999999,-1.9768,30.3078,11,3,2,7,0,56,0,1,1,1,111.669999999999,True
A-3540,"4-(3-methyl-5-oxo-4,5-dihydro-1H-pyrazol-1-yl)benzenesulfonic acid",CC1=NN(C(=O)C1)c2ccc(cc2)[S](O)(=O)=O,-1.6926402974,254.267,1.0459,61.4686,17,4,1,7,2,90,1,0,1,2,87.0399999999999,True
A-3549,"N-(2,5-dimethoxyphenyl)acetamide",COc1ccc(OC)c(NC(C)=O)c1,-1.5915498548,195.218,1.6622,53.8497,14,3,1,4,3,76,1,0,0,1,47.56,True
A-3555,trimethyl-3-[(1-oxo-10-undecenyl)amino]propylammonium methyl sulphate,CO[S]([O-])(=O)=O.C[N+](C)(C)CCCNC(=O)CCCCCCCCC=C,0.0940632128999999,394.578,2.5987,104.3653,26,5,1,8,14,156,0,0,0,0,95.53,True
A-3560,1-ethenylazepan-2-one,C=CN1CCCCCC1=O,-0.4507860761,139.198,1.5325,40.378,10,1,0,2,1,56,0,1,1,1,20.31,True
A-3596,(2S)-3-methyl-2-[pentanoyl-[[4-[2-(2H-tetrazol-5-yl)phenyl]phenyl]methyl]amino]butanoic acid,CCCCC(=O)N(Cc1ccc(cc1)c2ccccc2c3n[nH]nn3)[C@@H](C(C)C)C(O)=O,-2.7359260939,435.528,4.1617,121.3865,32,5,2,8,10,168,3,0,0,3,112.07,True
A-3639,"2-butyl-1,3-diazaspiro[4.4]non-1-en-4-one 2-butyl-1,3-diazaspiro[4.4]non-2-en-4-one dihydrochloride",Cl.Cl.CCCCC1=NC2(CCCC2)C(=O)N1.CCCCC3=NC(=O)C4(CCCC4)N3,-1.019613944,461.478,4.879,127.0994,30,4,2,8,6,172,0,2,4,4,82.92,True
A-3673,(2S)-2-amino-4-carbamoylbutanoic acid,N[C@@H](CCC(N)=O)C(O)=O,-0.548311419399999,146.146,-1.33619999999999,34.0395999999999,10,3,3,5,4,58,0,0,0,0,106.41,True
A-3730,tetrasodium 8-[[4-[(4-amino-3-sulphonatophenyl)azo]-6-sulphonatonaphthyl]azo]-5-[[6-(benzoylamino)-1-hydroxy-3-sulphonato-2-naphthyl]azo]naphthalene-2-sulphonate,[Na+].[Na+].[Na+].[Na+].Nc1ccc(cc1[S]([O-])(=O)=O)N=Nc2ccc(N=Nc3ccc(N\N=C/4C(=O)c5ccc(NC(=O)c6ccccc6)cc5C=C4[S]([O-])(=O)=O)c7ccc(cc37)[S]([O-])(=O)=O)c8ccc(cc28)[S]([O-])(=O)=O,-2.3935953584,1098.951,-5.06290000000001,244.891599999999,73,21,3,30,12,350,7,0,1,8,374.82,True
A-3737,"3-(3-methyl-5-oxo-4,5-dihydro-1H-pyrazol-1-yl)benzene-1-sulfonic acid",CC1=NN(C(=O)C1)c2cccc(c2)[S](O)(=O)=O,-1.7718215434,254.267,1.0459,61.4686,17,4,1,7,2,90,1,0,1,2,87.0399999999999,True
A-3739,"N,N-dimethyloctanamide",CCCCCCCC(=O)N(C)C,-1.6002483409,171.284,2.4351,52.07,12,1,0,2,6,72,0,0,0,0,20.31,True
A-3762,3-amino-4-methylbenzamide,Cc1ccc(cc1N)C(N)=O,-0.5767319197,150.180999999999,0.67612,44.1093,11,2,2,3,1,58,1,0,0,1,69.11,True
A-3768,"(2S,4R)-1-acetyl-4-hydroxypyrrolidine-2-carboxylic acid",CC(=O)N1C[C@@H](O)C[C@H]1C([O-])=O,0.3449927217,172.159999999999,-2.28199999999999,36.8058,12,4,1,5,1,68,0,1,1,1,80.67,True
A-3769,"5-(benzoylamino)-4-hydroxy-3-[[1-sulpho-6-[[2-(sulphooxy)ethyl]sulphonyl]-2-naphthyl]azo]naphthalene-2,7-disulphonic acid, sodium salt",[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)OCC[S](=O)(=O)c1ccc2c(ccc(N\N=C/3C(=O)c4c(NC(=O)c5ccccc5)cc(cc4C=C3[S]([O-])(=O)=O)[S]([O-])(=O)=O)c2[S]([O-])(=O)=O)c1,-0.3893149412,933.77,-11.2827,181.475999999999,58,19,2,29,12,286,4,0,1,5,342.729999999999,True
A-3789,"p-[4,5-dihydro-4-[[2-methoxy-5-methyl-4-[[2-(sulphooxy)ethyl]sulphonyl]phenyl]azo]-3-methyl-5-oxo-1H-pyrazol-1-yl]benzenesulphonic acid, sodium salt",[Na+].[Na+].COc1cc(c(C)cc1N=NC2C(=NN(C2=O)c3ccc(cc3)[S]([O-])(=O)=O)C)[S](=O)(=O)CCO[S]([O-])(=O)=O,-0.2390039262,634.578,-4.95877999999999,128.7372,40,14,0,20,10,206,2,0,1,3,224.389999999999,True
A-3793,sodium 4-[(3-amino-4-methylbenzoyl)amino]benzenesulfonate,[Na+].Cc1ccc(cc1N)C(=O)Nc2ccc(cc2)[S]([O-])(=O)=O,-0.9492775868,328.325,-1.26237999999999,77.9498,22,5,2,8,3,110,2,0,0,2,112.32,True
A-3825,N-(prop-2-enamidomethyl)prop-2-enamide,C=CC(=O)NCNC(=O)C=C,-0.6552426764,154.168999999999,-0.4517,41.5464,11,2,2,4,4,60,0,0,0,0,58.2,True
A-3873,N-isopropyl-2-methylacrylamide,CC(C)NC(=O)C(C)=C,-0.6201428843,127.186999999999,1.0871,38.0927,9,1,1,2,2,52,0,0,0,0,29.1,True
A-3909,1-[4-(4-hydroxyphenyl)piperazin-1-yl]ethan-1-one,CC(=O)N1CCN(CC1)c2ccc(O)cc2,-1.817914488,220.272,1.06069999999999,62.5738,16,3,1,4,1,86,1,1,1,2,43.78,True
A-3915,N-(2-methoxyphenyl)-3-oxobutanamide,COc1ccccc1NC(=O)CC(C)=O,-1.8059055211,207.228999999999,1.61279999999999,56.9217,15,3,1,4,4,80,1,0,0,1,55.4,True
A-3961,dipotassium 2-dodecanamidoacetate 2-tetradecanamidoacetate,[K+].[K+].CCCCCCCCCCCCCC(=O)NCC([O-])=O.CCCCCCCCCCCC(=O)NCC([O-])=O,-0.3429717,618.982,-1.66499999999999,148.955399999999,40,6,2,10,26,224,0,0,0,0,138.459999999999,True
